,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow,Month,TempDiff,PressureDiff,CloudDiff,WindSpeedDiff,WindDir9am_cos,WindDir9am_sin,WindDir3pm_cos,WindDir3pm_sin,WindGustDir_cos,WindGustDir_sin,Date_cos,Date_sin
30239,Sydney,15.1,22.7,0.0,1.8,6.6,,,W,ESE,11.0,4.0,81.0,75.0,1016.4,1013.4,5.0,6.0,17.4,19.7,No,Yes,11.0,Apr,7.6,-3.0,1.0,-7.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30240,Sydney,13.2,18.9,11.0,3.2,5.2,,,SSW,S,19.0,30.0,82.0,64.0,1019.6,1019.2,7.0,3.0,15.9,18.8,Yes,Yes,2.8,Apr,5.699999999999999,-0.39999999999997726,-4.0,11.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
30241,Sydney,13.8,19.7,2.8,2.8,1.7,,,SW,S,20.0,22.0,85.0,71.0,1025.4,1023.9,7.0,7.0,15.9,19.0,Yes,Yes,1.4,Apr,5.899999999999999,-1.5000000000001137,0.0,2.0,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475
30242,Sydney,13.8,20.9,1.4,4.6,2.2,,,SSW,SSW,15.0,20.0,78.0,85.0,1026.4,1024.6,7.0,8.0,17.2,16.2,Yes,Yes,4.6,Apr,7.099999999999998,-1.800000000000182,1.0,5.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
30243,Sydney,14.9,19.7,4.6,1.4,0.8,,,SSW,S,17.0,13.0,91.0,72.0,1025.1,1023.4,7.0,7.0,16.4,19.4,Yes,Yes,6.4,Apr,4.799999999999999,-1.6999999999999318,0.0,-4.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
30244,Sydney,15.3,20.0,6.4,3.2,0.3,,,W,SSE,4.0,15.0,94.0,75.0,1025.4,1023.7,8.0,7.0,16.4,19.6,Yes,Yes,5.0,Apr,4.699999999999999,-1.7000000000000455,-1.0,11.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30245,Sydney,15.9,21.4,5.0,4.8,5.0,,,SE,SE,22.0,24.0,51.0,61.0,1027.2,1026.1,6.0,7.0,19.3,19.5,Yes,Yes,2.8,Apr,5.499999999999998,-1.1000000000001364,1.0,2.0,-0.7071067811865475,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475,0.7071067811865476
30246,Sydney,15.2,19.1,2.8,4.0,1.3,,,ESE,S,15.0,6.0,79.0,75.0,1026.6,1023.7,7.0,6.0,17.3,18.4,Yes,Yes,21.8,Apr,3.900000000000002,-2.8999999999998636,-1.0,-9.0,-0.3826834323650897,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897,0.9238795325112867,-0.3826834323650897,0.9238795325112867
30247,Sydney,14.7,19.3,21.8,7.5,4.6,,,SSW,S,9.0,19.0,91.0,70.0,1023.2,1021.4,8.0,7.0,16.6,19.0,Yes,Yes,10.2,Apr,4.600000000000001,-1.8000000000000682,-1.0,10.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
30248,Sydney,14.4,20.3,10.2,3.6,2.0,,,SSE,SE,9.0,20.0,90.0,55.0,1023.6,1022.3,7.0,5.0,16.1,20.1,Yes,Yes,12.6,Apr,5.9,-1.3000000000000682,-2.0,11.0,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899
30249,Sydney,14.7,17.9,12.6,4.0,0.7,,,SW,SSE,6.0,22.0,90.0,89.0,1024.0,1022.1,7.0,7.0,16.2,17.2,Yes,Yes,15.6,Apr,3.1999999999999993,-1.8999999999999773,0.0,16.0,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475,-0.7071067811865477,-0.7071067811865475
30250,Sydney,14.7,20.0,15.6,1.6,2.5,,,S,S,19.0,20.0,93.0,80.0,1021.3,1018.6,7.0,7.0,16.8,19.3,Yes,Yes,5.4,Apr,5.300000000000001,-2.699999999999932,0.0,1.0,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16
30251,Sydney,16.8,21.2,5.4,2.6,2.6,,,SSE,S,17.0,15.0,55.0,69.0,,1013.9,7.0,7.0,19.7,20.3,Yes,No,0.4,Apr,4.399999999999999,,0.0,-2.0,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899,-0.9238795325112867,0.3826834323650899
30252,Sydney,12.7,24.8,0.4,2.6,10.2,,,W,E,15.0,6.0,81.0,38.0,1011.2,1007.0,2.0,7.0,15.6,24.6,No,No,0.0,Apr,12.100000000000001,-4.2000000000000455,5.0,-9.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30253,Sydney,15.6,26.1,0.0,5.2,7.6,,,NNW,N,20.0,22.0,51.0,28.0,1005.2,999.1,6.0,2.0,20.3,25.7,No,No,0.0,Apr,10.500000000000002,-6.100000000000023,-4.0,2.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
30254,Sydney,11.9,16.8,0.0,7.6,8.5,,,W,WSW,20.0,24.0,46.0,33.0,1007.4,1008.6,2.0,6.0,13.7,15.6,No,No,0.0,Apr,4.9,1.2000000000000455,4.0,4.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30255,Sydney,8.6,18.4,0.0,3.8,10.5,,,W,SSE,24.0,9.0,54.0,41.0,1020.4,1019.8,1.0,1.0,11.7,17.8,No,No,0.0,Apr,9.799999999999999,-0.6000000000000227,0.0,-15.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30256,Sydney,8.4,19.6,0.0,3.6,9.8,,,W,E,15.0,17.0,68.0,50.0,1024.2,1021.3,1.0,3.0,11.6,18.1,No,No,0.0,Apr,11.200000000000001,-2.900000000000091,2.0,2.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30257,Sydney,11.6,18.2,0.0,4.0,2.7,,,WNW,W,11.0,7.0,74.0,56.0,1019.7,1016.7,7.0,7.0,13.4,18.1,No,No,0.0,May,6.6,-3.0,0.0,-4.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
30258,Sydney,10.8,22.2,0.0,2.4,9.1,,,W,WSW,19.0,17.0,65.0,44.0,1018.7,1015.3,1.0,3.0,14.5,21.7,No,No,0.0,May,11.399999999999999,-3.400000000000091,2.0,-2.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30259,Sydney,10.9,19.6,0.0,3.4,10.5,,,W,SSE,19.0,11.0,62.0,52.0,1019.3,1016.9,1.0,1.0,14.1,18.6,No,No,0.0,May,8.700000000000001,-2.3999999999999773,0.0,-8.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30260,Sydney,9.4,20.3,0.0,3.6,10.3,,,W,SE,22.0,11.0,64.0,47.0,1021.1,1018.3,1.0,1.0,12.4,19.4,No,No,0.0,May,10.9,-2.800000000000068,0.0,-11.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30261,Sydney,9.4,22.3,0.0,2.0,10.0,,,W,NW,15.0,7.0,71.0,34.0,1018.7,1015.2,1.0,2.0,12.4,22.2,No,No,0.0,May,12.9,-3.5,1.0,-8.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30262,Sydney,11.8,23.6,0.0,3.4,3.1,,,W,WNW,9.0,9.0,74.0,48.0,1017.1,1013.3,6.0,7.0,13.7,21.1,No,No,0.0,May,11.8,-3.800000000000068,1.0,0.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30263,Sydney,13.0,23.0,0.0,3.6,9.4,,,W,SSE,22.0,13.0,57.0,44.0,1014.3,1011.8,1.0,3.0,16.5,22.0,No,No,0.0,May,10.0,-2.5,2.0,-9.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30264,Sydney,11.0,21.8,0.0,3.2,10.2,,,W,S,24.0,15.0,63.0,45.0,1019.2,1017.5,1.0,1.0,14.0,20.8,No,No,0.0,May,10.8,-1.7000000000000455,0.0,-9.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30265,Sydney,11.0,21.9,0.0,3.2,10.1,,,W,SE,17.0,11.0,75.0,60.0,1021.4,1020.2,0.0,1.0,14.3,20.6,No,No,0.0,May,10.899999999999999,-1.1999999999999318,1.0,-6.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30266,Sydney,12.6,21.3,0.0,3.0,9.6,,,WNW,E,11.0,11.0,86.0,67.0,1022.2,1019.6,1.0,1.0,15.2,19.3,No,No,0.0,May,8.700000000000001,-2.6000000000000227,0.0,0.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
30267,Sydney,14.0,19.4,0.0,1.2,2.1,,,WNW,SSE,13.0,15.0,84.0,67.0,1023.1,1021.2,7.0,7.0,16.8,18.7,No,No,0.0,May,5.399999999999999,-1.8999999999999773,0.0,2.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
30268,Sydney,12.4,19.5,0.0,1.6,7.3,,,W,E,11.0,15.0,88.0,63.0,1023.5,1020.5,1.0,1.0,14.9,19.2,No,No,0.0,May,7.1,-3.0,0.0,4.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30269,Sydney,13.2,19.7,0.0,1.8,4.2,,,W,E,11.0,9.0,88.0,67.0,1023.4,1021.7,6.0,7.0,15.0,18.1,No,No,0.0,May,6.5,-1.6999999999999318,1.0,-2.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30270,Sydney,11.2,20.6,0.0,2.0,9.7,,,W,ENE,20.0,19.0,82.0,64.0,1023.8,1020.5,1.0,1.0,13.8,20.0,No,No,0.2,May,9.400000000000002,-3.2999999999999545,0.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30271,Sydney,12.0,21.4,0.2,3.2,8.7,,,W,E,13.0,9.0,90.0,60.0,1022.2,1017.8,1.0,1.0,13.9,21.3,No,Yes,1.2,May,9.399999999999999,-4.400000000000091,0.0,-4.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30272,Sydney,13.8,23.2,1.2,2.2,6.4,,,WNW,NE,15.0,15.0,78.0,66.0,1017.1,1013.0,6.0,2.0,15.9,20.9,Yes,No,0.0,May,9.399999999999999,-4.100000000000023,-4.0,0.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
30273,Sydney,15.2,21.8,0.0,4.2,6.9,,,NNW,NNW,20.0,17.0,52.0,41.0,1008.4,1003.6,3.0,7.0,19.2,20.9,No,No,0.0,May,6.600000000000001,-4.7999999999999545,4.0,-3.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
30274,Sydney,8.8,17.8,0.0,4.2,9.4,,,W,W,19.0,31.0,57.0,36.0,1007.0,1006.3,1.0,1.0,11.6,17.0,No,No,0.0,May,9.0,-0.7000000000000455,0.0,12.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30275,Sydney,10.7,20.5,0.0,4.4,9.9,,,W,WNW,22.0,7.0,58.0,36.0,1015.7,1013.3,1.0,0.0,12.5,20.3,No,No,0.0,May,9.8,-2.400000000000091,-1.0,-15.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30276,Sydney,10.3,21.7,0.0,3.0,10.0,,,W,W,24.0,7.0,64.0,38.0,1020.1,1017.5,1.0,1.0,13.0,21.3,No,No,0.0,May,11.399999999999999,-2.6000000000000227,0.0,-17.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30277,Sydney,11.1,18.9,0.0,2.4,6.1,,,WNW,S,19.0,22.0,74.0,64.0,1022.4,1022.8,4.0,7.0,13.5,17.3,No,No,0.0,May,7.799999999999999,0.39999999999997726,3.0,3.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
30278,Sydney,11.9,18.7,0.0,4.0,7.5,,,SSW,SSE,20.0,19.0,63.0,52.0,1028.2,1026.2,1.0,2.0,15.1,17.4,No,No,0.0,May,6.799999999999999,-2.0,1.0,-1.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
30279,Sydney,11.0,18.4,0.0,3.4,5.4,,,WNW,SSE,17.0,13.0,76.0,53.0,1026.9,1024.6,1.0,5.0,12.7,17.1,No,No,0.0,May,7.399999999999999,-2.300000000000182,4.0,-4.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
30280,Sydney,11.4,20.1,0.0,2.4,9.1,,,W,NW,13.0,2.0,71.0,39.0,1025.4,1022.7,1.0,1.0,13.3,19.3,No,No,0.0,May,8.700000000000001,-2.7000000000000455,0.0,-11.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30281,Sydney,8.8,18.3,0.0,3.6,6.5,,,W,ENE,17.0,11.0,78.0,58.0,1025.1,1022.2,4.0,3.0,11.1,16.9,No,No,0.4,May,9.5,-2.8999999999998636,-1.0,-6.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30282,Sydney,10.9,21.1,0.4,0.4,9.1,,,W,ENE,20.0,13.0,81.0,58.0,1025.9,1022.6,6.0,2.0,12.9,19.5,No,No,0.0,May,10.200000000000001,-3.300000000000068,-4.0,-7.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30283,Sydney,11.5,22.4,0.0,3.2,8.7,,,W,E,15.0,13.0,82.0,71.0,1024.6,1021.8,3.0,1.0,13.6,19.1,No,No,0.0,May,10.899999999999999,-2.7999999999999545,-2.0,-2.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30284,Sydney,11.0,19.2,0.0,1.6,3.9,,,W,NE,26.0,2.0,80.0,74.0,1025.6,1023.9,3.0,6.0,12.8,18.6,No,No,1.0,May,8.2,-1.6999999999999318,3.0,-24.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30285,Sydney,11.0,18.6,1.0,1.0,4.6,,,W,S,19.0,4.0,86.0,76.0,1030.2,1029.1,3.0,2.0,12.7,17.6,No,No,0.2,May,7.600000000000001,-1.1000000000001364,-1.0,-15.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30286,Sydney,10.9,21.0,0.2,1.4,5.6,,,W,E,19.0,7.0,87.0,58.0,1032.0,1028.7,1.0,2.0,12.7,19.6,No,No,0.0,May,10.1,-3.2999999999999545,1.0,-12.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30287,Sydney,10.8,20.1,0.0,1.0,9.4,,,WNW,SSE,17.0,17.0,90.0,61.0,1028.6,1026.66,1.0,1.0,11.7,19.4,No,No,0.2,May,9.3,-1.9399999999998272,0.0,0.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
30288,Sydney,11.6,20.5,0.2,2.2,0.3,,,W,SE,19.0,17.0,91.0,74.0,1029.3,1027.0,7.0,7.0,14.3,18.7,No,Yes,22.0,Jun,8.9,-2.2999999999999545,0.0,-2.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30289,Sydney,14.3,17.6,22.0,1.8,0.1,,,W,W,9.0,7.0,97.0,90.0,1027.3,1024.8,8.0,7.0,15.3,17.1,Yes,Yes,4.0,Jun,3.3000000000000007,-2.5,-1.0,-2.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30290,Sydney,15.2,19.1,4.0,0.4,0.0,,,W,E,17.0,22.0,98.0,90.0,1026.4,1024.1,8.0,8.0,15.6,16.7,Yes,Yes,9.2,Jun,3.900000000000002,-2.300000000000182,0.0,5.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30291,Sydney,15.5,18.3,9.2,2.4,0.0,,,SE,ESE,19.0,26.0,87.0,88.0,1023.1,1020.5,8.0,8.0,17.5,17.2,Yes,Yes,46.4,Jun,2.8000000000000007,-2.6000000000000227,0.0,7.0,-0.7071067811865475,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475,0.7071067811865476,-0.7071067811865475,0.7071067811865476
30292,Sydney,15.2,16.9,46.4,2.4,0.0,,,SSW,S,24.0,24.0,82.0,84.0,1020.1,1018.6,7.0,8.0,16.0,16.6,Yes,Yes,12.4,Jun,1.6999999999999993,-1.5,1.0,0.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
30293,Sydney,14.7,17.4,12.4,0.4,1.8,,,WSW,SSW,15.0,24.0,81.0,70.0,1021.2,1020.3,7.0,6.0,15.1,16.6,Yes,No,0.0,Jun,2.6999999999999993,-0.900000000000091,-1.0,9.0,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868,-0.3826834323650895,-0.9238795325112868
30294,Sydney,11.7,18.2,0.0,2.2,8.8,,,W,S,19.0,24.0,76.0,49.0,1025.0,1025.7,1.0,1.0,13.3,17.9,No,Yes,6.0,Jun,6.5,0.7000000000000455,0.0,5.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30295,Sydney,12.7,17.7,6.0,1.4,0.5,,,WNW,ESE,17.0,17.0,97.0,71.0,1032.1,1029.8,8.0,7.0,14.1,17.2,Yes,Yes,3.6,Jun,5.0,-2.2999999999999545,-1.0,0.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
30296,Sydney,13.0,16.9,3.6,1.2,1.2,,,W,ESE,13.0,2.0,96.0,89.0,1030.9,1028.0,7.0,8.0,13.9,16.2,Yes,Yes,1.6,Jun,3.8999999999999986,-2.900000000000091,1.0,-11.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30297,Sydney,12.4,19.9,1.6,1.6,3.9,,,W,N,13.0,9.0,98.0,68.0,1027.5,1023.9,7.0,1.0,13.2,19.1,Yes,No,0.0,Jun,7.499999999999998,-3.6000000000000227,-6.0,-4.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30298,Sydney,13.2,19.9,0.0,1.8,0.0,,,NNW,N,6.0,4.0,74.0,70.0,1022.9,1020.6,7.0,8.0,17.3,19.6,No,Yes,5.4,Jun,6.699999999999999,-2.2999999999999545,1.0,-2.0,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956,0.9238795325112868,-0.38268343236508956
30299,Sydney,13.7,22.1,5.4,1.8,6.9,,,W,ENE,11.0,7.0,97.0,64.0,1022.4,1018.1,8.0,1.0,14.1,20.1,Yes,No,0.0,Jun,8.400000000000002,-4.2999999999999545,-7.0,-4.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30300,Sydney,14.0,18.8,0.0,3.4,8.6,,,NW,WSW,20.0,26.0,67.0,42.0,1012.2,1011.5,1.0,2.0,16.6,16.7,No,No,0.0,Jun,4.800000000000001,-0.7000000000000455,1.0,6.0,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477,0.7071067811865474,-0.7071067811865477
30301,Sydney,9.6,14.6,0.0,3.8,3.4,,,W,SW,30.0,24.0,49.0,52.0,1022.0,1022.5,5.0,7.0,11.2,14.1,No,No,0.0,Jun,5.0,0.5,2.0,-6.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30302,Sydney,10.6,15.3,0.0,2.8,0.1,,,SSW,SSW,24.0,26.0,75.0,87.0,1024.4,1022.8,7.0,8.0,13.7,14.5,No,Yes,7.2,Jun,4.700000000000001,-1.6000000000001364,1.0,2.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
30303,Sydney,13.3,16.8,7.2,5.0,2.4,,,SSW,SSW,19.0,20.0,86.0,83.0,1024.2,1023.0,6.0,7.0,15.0,15.8,Yes,Yes,3.4,Jun,3.5,-1.2000000000000455,1.0,1.0,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967,-0.9238795325112868,-0.38268343236508967
30304,Sydney,13.1,17.5,3.4,0.8,1.3,,,W,SSW,11.0,13.0,88.0,73.0,1026.7,1024.8,7.0,7.0,14.2,17.3,Yes,No,0.0,Jun,4.4,-1.900000000000091,0.0,2.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30305,Sydney,13.6,19.4,0.0,1.6,4.1,,,W,NE,13.0,2.0,90.0,69.0,1025.5,1022.1,7.0,8.0,14.8,19.2,No,No,0.0,Jun,5.799999999999999,-3.3999999999999773,1.0,-11.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30306,Sydney,12.8,20.3,0.0,2.0,5.0,,,WNW,ESE,13.0,13.0,91.0,69.0,1020.3,1017.4,6.0,7.0,13.9,18.6,No,Yes,3.6,Jun,7.5,-2.8999999999999773,1.0,0.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
30307,Sydney,13.8,17.9,3.6,0.6,0.6,,,W,W,19.0,19.0,81.0,60.0,1018.3,1016.2,7.0,7.0,14.3,17.2,Yes,Yes,2.2,Jun,4.099999999999998,-2.099999999999909,0.0,0.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30308,Sydney,11.6,18.5,2.2,1.8,9.4,,,W,WSW,15.0,17.0,66.0,40.0,1020.7,1018.9,1.0,1.0,13.2,18.0,Yes,No,0.0,Jun,6.9,-1.8000000000000682,0.0,2.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30309,Sydney,9.7,17.3,0.0,3.4,9.3,,,W,SSW,22.0,22.0,61.0,54.0,1023.2,1024.0,1.0,3.0,11.4,16.3,No,No,0.0,Jun,7.600000000000001,0.7999999999999545,2.0,0.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0
30310,Sydney,8.2,17.1,0.0,3.4,7.0,,,WNW,WSW,13.0,13.0,74.0,43.0,1023.7,1020.4,1.0,7.0,9.9,17.0,No,No,0.0,Jun,8.900000000000002,-3.300000000000068,6.0,0.0,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866,0.38268343236509,-0.9238795325112866
